ot;fecha;periodo;serviciousuariots;paradero;toc;varianza;n;IC
OT13;24-11-2018;17;325I;T-33-134-SN-55;15.0;288.12;4;16.63461596
OT13;24-11-2018;17;348I;-;27.0;419.04405;8;14.18537813
OT13;24-11-2018;17;348I;L-26-19-PO-5;27.0;419.04405;8;14.18537813
OT13;24-11-2018;17;402R;-;16.0;73.5075;1;16.80435694
OT13;24-11-2018;17;402R;T-20-203-NS-15;16.0;73.5075;1;16.80435694
OT13;24-11-2018;17;402R;-;10.0;367.5375;8;13.28501063
OT13;24-11-2018;17;402R;E-20-290-OP-10;10.0;367.5375;8;13.28501063
OT13;24-11-2018;17;404R;-;13.55555556;568.86;9;15.58251362
OT13;24-11-2018;17;406CR;-;21.0;103.2533333;1;19.91627488
OT13;24-11-2018;17;406R;-;24.25;1024.082608;12;18.10643474
OT13;24-11-2018;17;406R;T-20-68-SN-27;24.25;1024.082608;12;18.10643474
OT13;24-11-2018;17;408R;-;44.0;432.3700187;6;16.63827247
OT13;24-11-2018;17;408R;T-20-203-NS-15;44.0;432.3700187;6;16.63827247
OT13;24-11-2018;17;408R;-;47.71428571;350.7184895;7;13.87351099
OT13;24-11-2018;17;408R;E-20-290-OP-15;47.71428571;350.7184895;7;13.87351099
OT13;24-11-2018;17;409I;-;16.0;76.5075;1;17.14383889
OT13;24-11-2018;17;409I;T-20-203-NS-15;16.0;76.5075;1;17.14383889
OT13;24-11-2018;17;409I;-;24.57142857;490.75815;7;16.41121789
OT13;24-11-2018;17;409I;T-20-188-SN-80;24.57142857;490.75815;7;16.41121789
OT13;24-11-2018;17;422R;-;18.5;353.5216666;4;18.42612842
OT13;24-11-2018;17;422R;T-20-68-SN-27;18.5;353.5216666;4;18.42612842
OT13;24-11-2018;17;425R;-;14.5;929.46;14;15.97009155
OT13;24-11-2018;17;425R;T-3-12-OP-70;14.5;929.46;14;15.97009155
OT13;24-11-2018;17;426R;-;26.42857143;430.174875;7;15.36489412
OT13;24-11-2018;17;426R;T-20-68-SN-27;26.42857143;430.174875;7;15.36489412
OT13;24-11-2018;17;429R;-;15.5;1035.061667;14;16.85292026
OT13;24-11-2018;17;429R;T-3-12-OP-70;15.5;1035.061667;14;16.85292026
OT13;24-11-2018;17;502R;-;29.85714286;538.8651999;7;17.1967794
OT13;24-11-2018;17;502R;E-20-290-OP-20;29.85714286;538.8651999;7;17.1967794
OT13;24-11-2018;17;503R;-;60.0;249.95526669999998;5;13.85805291
OT13;24-11-2018;17;503R;E-20-290-OP-20;60.0;249.95526669999998;5;13.85805291
OT13;24-11-2018;17;504R;-;29.5;432.56333330000007;6;16.64199157
OT13;24-11-2018;17;504R;T-20-73-OP-45;29.5;432.56333330000007;6;16.64199157
OT13;24-11-2018;17;505I;-;37.38461538;1000.1422;13;17.19155937
OT13;24-11-2018;17;505I;T-8-63-NS-12;37.38461538;1000.1422;13;17.19155937
OT13;24-11-2018;17;505R;-;45.0;169.5318667;3;14.73401528
OT13;24-11-2018;17;505R;T-20-73-OP-45;45.0;169.5318667;3;14.73401528
OT13;24-11-2018;17;506R;-;31.69230769;954.3074997000001;13;16.79301066
OT13;24-11-2018;17;506R;T-18-156-OP-65;31.69230769;954.3074998;13;16.79301066
OT13;24-11-2018;17;506VR;-;28.0;499.1323666999999;9;14.59629671
OT13;24-11-2018;17;507R;-;53.0;304.7277083;7;12.93192044
OT13;24-11-2018;17;507R;T-18-156-OP-65;53.0;304.7277083;7;12.93192044
OT13;24-11-2018;17;507R;-;28.8;358.55793539999996;5;16.59780807
OT13;24-11-2018;17;507R;T-20-68-SN-25;28.8;358.55793539999996;5;16.59780807
OT13;24-11-2018;17;508R;-;33.66666667;387.54096660000005;6;15.75212884
OT13;24-11-2018;17;508R;T-20-73-OP-45;33.66666667;387.54096660000005;6;15.75212884
OT13;24-11-2018;17;508R;-;19.5;381.7899999;4;19.14865833
OT13;24-11-2018;17;508R;T-20-68-SN-25;19.5;381.7899999;4;19.14865833
OT13;24-11-2018;17;509R;-;11.25;201.765;4;13.92031271
OT13;24-11-2018;17;509R;E-20-290-OP-20;11.25;201.765;4;13.92031271
OT13;24-11-2018;17;510R;-;35.6;269.0120417;5;14.37662449
OT13;24-11-2018;17;510R;L-10-36-NS-5;35.6;269.0120417;5;14.37662449
OT13;24-11-2018;17;510R;-;29.0;344.64950830000004;6;14.85488444
OT13;24-11-2018;17;510R;T-18-156-OP-65;29.0;344.64950830000004;6;14.85488444
OT13;24-11-2018;17;513I;-;56.44444444;780.3642999;9;18.25086754
OT13;24-11-2018;17;513I;T-8-63-NS-12;56.44444444;780.3642999;9;18.25086754
OT13;24-11-2018;17;513R;-;17.4;415.4341666;5;17.86578794
OT13;24-11-2018;17;513R;T-20-68-SN-25;17.4;415.4341666;5;17.86578794
OT13;24-11-2018;17;514R;-;41.25;177.1938;4;13.04518783
OT13;24-11-2018;17;514R;T-20-73-OP-45;41.25;177.1938;4;13.04518783
OT13;24-11-2018;17;516R;-;32.4;263.9529417;5;14.24079788
OT13;24-11-2018;17;516R;L-10-36-NS-5;32.4;263.9529417;5;14.24079788
OT13;24-11-2018;17;516R;-;48.16666667;250.61975;6;12.66741773
OT13;24-11-2018;17;516R;T-18-156-OP-63;48.16666667;250.61975;6;12.66741773
OT13;24-11-2018;17;517R;-;35.0;156.70526669999998;3;14.16567392
OT13;24-11-2018;17;517R;E-20-290-OP-20;35.0;156.70526669999998;3;14.16567392
OT13;24-11-2018;17;B07I;-;17.0;87.48;1;18.33202575
OT13;24-11-2018;17;B07I;T-6-45-PO-33;17.0;87.48;1;18.33202575
OT13;24-11-2018;17;B08R;-;12.75;177.9141;4;13.07167555
OT13;24-11-2018;17;B08R;T-3-12-OP-70;12.75;177.9141;4;13.07167555
OT13;24-11-2018;17;B13I;-;38.25;335.4947583;8;12.69269802
OT13;24-11-2018;17;B13I;T-3-12-OP-70;38.25;335.4947583;8;12.69269802
OT13;24-11-2018;17;B18R;-;34.42857143;391.22524169999997;7;14.65279539
OT13;24-11-2018;17;B18R;T-3-12-OP-70;34.42857143;391.22524169999997;7;14.65279539
OT13;24-11-2018;17;B26R;-;28.2;168.71026669999998;5;11.38523044
OT13;24-11-2018;17;B26R;T-20-68-SN-27;28.2;168.71026669999998;5;11.38523044
OT13;24-11-2018;17;B27I;-;45.0;1.280533333;1;2.2179487940000002
OT13;24-11-2018;17;B27I;L-1-15-NS-5;45.0;1.280533333;1;2.2179487940000002
OT13;24-11-2018;17;B28I;-;12.0;70.5894;2;11.64423117
OT13;24-11-2018;17;B28I;T-20-68-SN-25;12.0;70.5894;2;11.64423117
OT13;24-11-2018;17;C01R;-;14.0;113.3247;2;14.75378202
OT13;24-11-2018;17;C01R;T-17-136-OP-50;14.0;113.3247;2;14.75378202
OT13;24-11-2018;17;E07R;-;33.75;206.8861667;4;14.09586728
OT13;24-11-2018;17;E07R;T-33-134-SN-55;33.75;206.8861667;4;14.09586728
OT13;24-11-2018;17;E08I;-;15.0;216.09;3;16.63461596
OT13;24-11-2018;17;E08I;L-33-49-OP-5;15.0;216.09;3;16.63461596
OT13;24-11-2018;17;E15CI;-;41.0;167.2713;4;12.67467382
OT13;24-11-2018;17;F25I;-;22.0;255.0420333;4;15.65063477
OT13;24-11-2018;17;F25I;T-33-134-SN-55;22.0;255.0420333;4;15.65063477
OT13;24-11-2018;17;G11R;-;10.2;236.83333330000002;10;9.53844292
OT13;24-11-2018;17;G11R;L-26-19-PO-5;10.2;236.83333330000002;10;9.53844292
OT13;24-11-2018;17;H03R;-;20.0;402.4876333;6;16.05301889
OT13;24-11-2018;17;H03R;L-26-19-PO-5;20.0;402.4876333;6;16.05301889
OT13;24-11-2018;17;H07I;-;25.0;372.7952667;6;15.44954312
OT13;24-11-2018;17;H07I;L-26-19-PO-5;25.0;372.7952667;6;15.44954312
OT13;24-11-2018;17;H08I;-;15.0;432.18;6;16.63461596
OT13;24-11-2018;17;H08I;L-26-19-PO-5;15.0;432.18;6;16.63461596
OT13;24-11-2018;17;I05I;-;25.6;268.437675;5;14.36126855
OT13;24-11-2018;17;I05I;L-26-19-PO-5;25.6;268.437675;5;14.36126855
OT13;24-11-2018;17;J01R;-;22.5;258.4276333;4;15.75417085
OT13;24-11-2018;17;J01R;L-10-36-NS-5;22.5;258.4276333;4;15.75417085
OT13;24-11-2018;17;J01R;-;12.85714286;432.18;7;15.400661800000002
OT13;24-11-2018;17;J01R;T-20-68-SN-23;12.85714286;432.18;7;15.400661800000002
OT13;24-11-2018;17;J02I;-;10.0;136.8975;3;13.24015906
OT13;24-11-2018;17;J02I;T-20-68-SN-23;10.0;136.8975;3;13.24015906
OT13;24-11-2018;17;J05I;-;27.0;300.7652667;5;15.201446300000002
OT13;24-11-2018;17;J08R;-;14.8;341.7075;5;16.20310792
OT13;24-11-2018;17;J08R;L-10-36-NS-5;14.8;341.7075;5;16.20310792
OT13;24-11-2018;17;J14CI;-;16.75;148.0649333;4;11.92482964
OT13;24-11-2018;17;J16I;-;15.0;216.09;3;16.63461596
OT13;24-11-2018;17;J16I;T-8-68-NS-5;15.0;216.09;3;16.63461596
OT13;24-11-2018;17;J19R;-;20.4;296.6176333;5;15.09626643
OT13;24-11-2018;17;J19R;L-10-36-NS-5;20.4;296.6176333;5;15.09626643
OT13;24-11-2018;17;J20I;-;45.0;42.33763333;1;12.75320557
OT13;24-11-2018;17;J20I;T-10-71-PO-70;45.0;42.33763333;1;12.75320557
OT13;24-11-2018;18;102I;-;15.16666667;413.79083330000003;6;16.276869400000002
OT13;24-11-2018;18;102I;T-21-89-PO-35;15.16666667;413.79083330000003;6;16.276869400000002
OT13;24-11-2018;18;103R;-;8.125;310.17;8;12.20424656
OT13;24-11-2018;18;103R;L-21-9-PO-5;8.125;310.17;8;12.20424656
OT13;24-11-2018;18;107I;-;17.93333333;955.7566499;15;15.64530759
OT13;24-11-2018;18;107I;T-21-89-PO-35;17.93333333;955.7566499;15;15.64530759
OT13;24-11-2018;18;108I;-;17.75;676.3481687000001;12;14.71467274
OT13;24-11-2018;18;108I;T-21-89-PO-35;17.75;676.3481687000001;12;14.71467274
OT13;24-11-2018;18;109R;-;34.93333333;718.2946208;15;13.56318698
OT13;24-11-2018;18;109R;T-20-68-SN-25;34.93333333;718.2946208;15;13.56318698
OT13;24-11-2018;18;110CI;-;29.2;472.46968539999995;10;13.47234034
OT13;24-11-2018;18;110I;-;28.61538462;806.1825207;13;15.43480276
OT13;24-11-2018;18;110I;T-10-75-NS-35;28.61538462;806.1825207;13;15.43480276
OT13;24-11-2018;18;111I;-;19.25;849.3108748999999;12;16.48916982
OT13;24-11-2018;18;111I;L-10-36-NS-5;19.25;849.3108748999999;12;16.48916982
OT13;24-11-2018;18;117R;-;15.33333333;428.205;6;16.55794033
OT13;24-11-2018;18;117R;L-21-9-PO-5;15.33333333;428.205;6;16.55794033
OT13;24-11-2018;18;118I;-;54.8;119.8656125;5;9.596621666
OT13;24-11-2018;18;118I;T-12-12-PO-15;54.8;119.8656125;5;9.596621666
OT13;24-11-2018;18;119I;-;27.77777778;926.834852;18;14.06439312
OT13;24-11-2018;18;119I;T-20-203-NS-15;27.77777778;926.834852;18;14.06439312
OT13;24-11-2018;18;119I;-;13.88235294;1034.746633;17;15.29144833
OT13;24-11-2018;18;119I;E-20-290-OP-10;13.88235294;1034.746633;17;15.29144833
OT13;24-11-2018;18;121I;-;16.0;774.2341332999999;12;15.74351148
OT13;24-11-2018;18;121I;E-20-290-OP-10;16.0;774.2341332999999;12;15.74351148
OT13;24-11-2018;18;201EI;-;22.25;1478.574668;16;18.84159701
OT13;24-11-2018;18;201EI;-;15.0;784.9756997999999;11;16.55723585
OT13;24-11-2018;18;201I;-;26.52173913;2060.8292739999997;23;18.55295797
OT13;24-11-2018;18;201I;T-20-200-NS-5;26.52173913;2060.8292739999997;23;18.55295797
OT13;24-11-2018;18;201I;-;24.27586207;2915.197651;29;19.65129047
OT13;24-11-2018;18;201I;E-20-174-NS-5;24.27586207;2915.197651;29;19.65129047
OT13;24-11-2018;18;201I;-;16.875;1285.855333;16;17.57082427
OT13;24-11-2018;18;201I;T-3-374-NS-10;16.875;1285.855333;16;17.57082427
OT13;24-11-2018;18;201R;-;24.875;737.5470018999999;8;18.81940675
OT13;24-11-2018;18;201R;T-26-228-SN-10;24.875;737.5470018999999;8;18.81940675
OT13;24-11-2018;18;203I;-;63.44;1920.276973;25;17.17781828
OT13;24-11-2018;18;203I;E-20-199-NS-25;63.44;1920.276973;25;17.17781828
OT13;24-11-2018;18;205I;-;1.565217391;166.6555333;23;5.275966414
OT13;24-11-2018;18;205I;E-34-270-NS-65;1.565217391;166.6555333;23;5.275966414
OT13;24-11-2018;18;206I;-;52.11764706;1385.248693;17;17.69275588
OT13;24-11-2018;18;206I;E-20-199-NS-25;52.11764706;1385.248693;17;17.69275588
OT13;24-11-2018;18;208I;-;12.20833333;1412.169033;24;15.03466627
OT13;24-11-2018;18;208I;T-20-199-NS-15;12.20833333;1412.169033;24;15.03466627
OT13;24-11-2018;18;210I;-;0.0;0.0;27;0.0
OT13;24-11-2018;18;210I;E-34-270-NS-65;0.0;0.0;27;0.0
OT13;24-11-2018;18;211R;-;21.4;350.1495082;5;16.4020386
OT13;24-11-2018;18;211R;T-26-228-SN-10;21.4;350.1495082;5;16.4020386
OT13;24-11-2018;18;212R;-;18.61538462;887.3355998;13;16.19303849
OT13;24-11-2018;18;212R;T-21-89-PO-35;18.61538462;887.3355998;13;16.19303849
OT13;24-11-2018;18;214R;-;14.75;571.125;8;16.56062272
OT13;24-11-2018;18;214R;T-20-200-NS-5;14.75;571.125;8;16.56062272
OT13;24-11-2018;18;214R;-;24.13333333;1011.871502;15;16.09804452
OT13;24-11-2018;18;214R;E-20-199-NS-25;24.13333333;1011.871502;15;16.09804452
OT13;24-11-2018;18;223I;-;18.6;1127.341533;15;16.99175336
OT13;24-11-2018;18;223I;T-20-200-NS-5;18.6;1127.341533;15;16.99175336
OT13;24-11-2018;18;223I;-;18.625;1123.602733;16;16.42489014
OT13;24-11-2018;18;223I;E-20-174-NS-5;18.625;1123.602733;16;16.42489014
OT13;24-11-2018;18;223R;-;29.0;219.86014169999999;5;12.99703597
OT13;24-11-2018;18;223R;T-26-228-SN-10;29.0;219.86014169999999;5;12.99703597
OT13;24-11-2018;18;224I;-;7.166666667;577.215;18;11.09912195
OT13;24-11-2018;18;224I;T-18-133-NS-10;7.166666667;577.215;18;11.09912195
OT13;24-11-2018;18;226I;-;21.66666667;396.6518354;6;15.936214999999999
OT13;24-11-2018;18;226I;T-20-200-NS-5;21.66666667;396.6518354;6;15.936214999999999
OT13;24-11-2018;18;226I;-;31.71428571;838.1862041;14;15.16569466
OT13;24-11-2018;18;226I;E-20-199-NS-25;31.71428571;838.1862041;14;15.16569466
OT13;24-11-2018;18;227R;-;26.0625;821.7167292;16;14.0461449
OT13;24-11-2018;18;227R;T-18-157-PO-50;26.0625;821.7167292;16;14.0461449
OT13;24-11-2018;18;228R;-;28.625;460.1553521000001;8;14.86494534
OT13;24-11-2018;18;228R;T-26-228-SN-10;28.625;460.1553521000001;8;14.86494534
OT13;24-11-2018;18;229I;-;21.9;601.797075;10;15.20481385
OT13;24-11-2018;18;229I;T-20-200-NS-5;21.9;601.797075;10;15.20481385
OT13;24-11-2018;18;230I;-;27.27272727;2062.1788699999997;22;18.97614094
OT13;24-11-2018;18;230I;L-1-15-NS-5;27.27272727;2062.1788699999997;22;18.97614094
OT13;24-11-2018;18;230I;-;57.9;1643.8943140000001;20;17.76961507
OT13;24-11-2018;18;230I;E-20-199-NS-25;57.9;1643.8943140000001;20;17.76961507
OT13;24-11-2018;18;230I;-;14.72727273;764.3956998;11;16.3387507
OT13;24-11-2018;18;230I;T-3-374-NS-10;14.72727273;764.3956998;11;16.3387507
OT13;24-11-2018;18;301CR;-;16.875;474.51763330000006;8;15.09514384
OT13;24-11-2018;18;301I;-;27.32142857;1676.73835;28;15.16734985
OT13;24-11-2018;18;301I;T-20-200-NS-5;27.32142857;1676.73835;28;15.16734985
OT13;24-11-2018;18;301I;-;31.5;1649.9672;30;14.53560456
OT13;24-11-2018;18;301I;E-20-174-NS-5;31.5;1649.9672;30;14.53560456
OT13;24-11-2018;18;301R;-;21.81818182;711.0961667;11;15.75882735
OT13;24-11-2018;18;301R;T-26-228-SN-10;21.81818182;711.0961667;11;15.75882735
OT13;24-11-2018;18;303R;-;46.22727273;790.8613896;22;11.75154364
OT13;24-11-2018;18;303R;T-20-73-OP-50;46.22727273;790.8613896;22;11.75154364
OT13;24-11-2018;18;307I;-;52.5;658.0120166;20;11.24237289
OT13;24-11-2018;18;307I;T-20-73-OP-50;52.5;658.0120166;20;11.24237289
OT13;24-11-2018;18;307I;-;13.45;1091.377633;20;14.47866761
OT13;24-11-2018;18;307I;T-20-199-NS-23;13.45;1091.377633;20;14.47866761
OT13;24-11-2018;18;308R;-;5.526315789;62.82616666;19;3.5640973010000003
OT13;24-11-2018;18;314I;-;43.2;639.7326916000001;15;12.79999247
OT13;24-11-2018;18;314I;T-20-73-OP-50;43.2;639.7326916000001;15;12.79999247
OT13;24-11-2018;18;315ER;-;67.7;388.2555125;20;8.635746571
OT13;24-11-2018;18;329I;-;13.0;175.5327;4;12.98389792
OT13;24-11-2018;18;329I;L-21-9-PO-5;13.0;175.5327;4;12.98389792
OT13;24-11-2018;18;348I;-;42.75;157.7181188;4;12.3074157
OT13;24-11-2018;18;348I;T-12-12-PO-15;42.75;157.7181188;4;12.3074157
OT13;24-11-2018;18;402I;-;57.18181818;385.56163960000003;11;11.60397109
OT13;24-11-2018;18;402I;T-10-71-PO-70;57.18181818;385.56163960000003;11;11.60397109
OT13;24-11-2018;18;402R;-;31.70588235;901.6149562999999;17;14.27388404
OT13;24-11-2018;18;402R;T-20-203-NS-15;31.70588235;901.6149562999999;17;14.27388404
OT13;24-11-2018;18;402R;-;14.76923077;889.7925;13;16.21544105
OT13;24-11-2018;18;402R;E-20-290-OP-10;14.76923077;889.7925;13;16.21544105
OT13;24-11-2018;18;403I;-;33.12;1767.083362;25;16.47838274
OT13;24-11-2018;18;403I;T-18-157-PO-50;33.12;1767.083362;25;16.47838274
OT13;24-11-2018;18;404R;-;19.30769231;856.8414832999998;13;15.91236153
OT13;24-11-2018;18;404R;-;31.11764706;1017.540433;17;15.16377907
OT13;24-11-2018;18;404R;T-20-199-NS-23;31.11764706;1017.540433;17;15.16377907
OT13;24-11-2018;18;406I;-;44.97222222;1766.985698;36;13.73160614
OT13;24-11-2018;18;406I;T-10-71-PO-70;44.97222222;1766.985698;36;13.73160614
OT13;24-11-2018;18;406R;-;25.07692308;2043.416146;26;17.37591997
OT13;24-11-2018;18;406R;T-20-68-SN-27;25.07692308;2043.416146;26;17.37591997
OT13;24-11-2018;18;407I;-;51.35294118;775.7194352999999;17;13.23987689
OT13;24-11-2018;18;407I;T-10-71-PO-70;51.35294118;775.7194352999999;17;13.23987689
OT13;24-11-2018;18;408R;-;76.7;1461.887154;20;16.7570667
OT13;24-11-2018;18;408R;T-20-203-NS-15;76.7;1461.887154;20;16.7570667
OT13;24-11-2018;18;408R;-;60.1875;1057.890627;16;15.937363000000001
OT13;24-11-2018;18;408R;E-20-290-OP-15;60.1875;1057.890627;16;15.937363000000001
OT13;24-11-2018;18;409I;-;38.31578947;1053.51339;19;14.59483874
OT13;24-11-2018;18;409I;T-20-203-NS-15;38.31578947;1053.51339;19;14.59483874
OT13;24-11-2018;18;409I;-;19.75;1100.986983;16;16.25875071
OT13;24-11-2018;18;409I;T-20-188-SN-80;19.75;1100.986983;16;16.25875071
OT13;24-11-2018;18;422I;-;31.64285714;1027.58735;14;16.79196143
OT13;24-11-2018;18;422I;T-18-157-PO-50;31.64285714;1027.58735;14;16.79196143
OT13;24-11-2018;18;422I;-;44.18181818;763.4673707000001;11;16.3288263
OT13;24-11-2018;18;422I;T-10-71-PO-70;44.18181818;763.4673707000001;11;16.3288263
OT13;24-11-2018;18;422R;-;30.07142857;994.3532789999999;14;16.51818815
OT13;24-11-2018;18;422R;T-20-68-SN-27;30.07142857;994.3532789999999;14;16.51818815
OT13;24-11-2018;18;425R;-;22.6;928.6401354000001;15;15.42176804
OT13;24-11-2018;18;425R;T-3-12-OP-70;22.6;928.6401354000001;15;15.42176804
OT13;24-11-2018;18;426I;-;48.14285714;658.7363813;14;13.44459977
OT13;24-11-2018;18;426I;T-10-71-PO-70;48.14285714;658.7363813;14;13.44459977
OT13;24-11-2018;18;426R;-;39.5;844.1431539999999;14;15.21949018
OT13;24-11-2018;18;426R;T-20-68-SN-27;39.5;844.1431539999999;14;15.21949018
OT13;24-11-2018;18;428I;-;22.4;690.3627417;10;16.28526177
OT13;24-11-2018;18;428I;T-27-232-PO-25;22.4;690.3627417;10;16.28526177
OT13;24-11-2018;18;428I;-;45.0;442.6315187;6;16.83455396
OT13;24-11-2018;18;428I;T-12-12-PO-15;45.0;442.6315187;6;16.83455396
OT13;24-11-2018;18;429R;-;26.71428571;470.2873521000001;7;16.06529486
OT13;24-11-2018;18;429R;T-3-12-OP-70;26.71428571;470.2873521000001;7;16.06529486
OT13;24-11-2018;18;502R;-;59.6;913.3813082;15;15.29454289
OT13;24-11-2018;18;502R;E-20-290-OP-20;59.6;913.3813082;15;15.29454289
OT13;24-11-2018;18;503R;-;31.5;1387.272216;20;16.32382453
OT13;24-11-2018;18;503R;L-17-11-OP-25;31.5;1387.272216;20;16.32382453
OT13;24-11-2018;18;503R;-;47.71428571;726.5628247999999;14;14.11980308
OT13;24-11-2018;18;503R;E-20-290-OP-20;47.71428571;726.5628247999999;14;14.11980308
OT13;24-11-2018;18;504R;-;68.25;745.0593916;12;15.44403919
OT13;24-11-2018;18;504R;T-20-73-OP-45;68.25;745.0593916;12;15.44403919
OT13;24-11-2018;18;505I;-;34.52380952;1631.596841;21;17.27638414
OT13;24-11-2018;18;505I;T-18-157-PO-50;34.52380952;1631.596841;21;17.27638414
OT13;24-11-2018;18;505R;-;52.94736842;1034.438025;19;14.46210496
OT13;24-11-2018;18;505R;T-20-73-OP-45;52.94736842;1034.438025;19;14.46210496
OT13;24-11-2018;18;506R;-;35.0;794.8028332;11;16.66055375
OT13;24-11-2018;18;506R;T-18-156-OP-65;35.0;794.8028332;11;16.66055375
OT13;24-11-2018;18;506VR;-;44.42857143;251.8110583;7;11.75559053
OT13;24-11-2018;18;507R;-;37.0;492.9196916;9;14.50517259
OT13;24-11-2018;18;507R;T-18-156-OP-65;37.0;492.9196916;9;14.50517259
OT13;24-11-2018;18;507R;-;33.64285714;787.3076187;14;14.69820433
OT13;24-11-2018;18;507R;T-20-68-SN-25;33.64285714;787.3076187;14;14.69820433
OT13;24-11-2018;18;508R;-;50.8;931.6927832;15;15.44709465
OT13;24-11-2018;18;508R;T-20-73-OP-45;50.8;931.6927832;15;15.44709465
OT13;24-11-2018;18;508R;-;29.91666667;831.7871999;12;16.31817419
OT13;24-11-2018;18;508R;T-20-68-SN-25;29.91666667;831.7871999;12;16.31817419
OT13;24-11-2018;18;509R;-;24.69230769;776.0695833;13;15.14379515
OT13;24-11-2018;18;509R;E-20-290-OP-20;24.69230769;776.0695833;13;15.14379515
OT13;24-11-2018;18;510R;-;35.46153846;598.8636353999999;13;13.30296249
OT13;24-11-2018;18;510R;L-10-36-NS-5;35.46153846;598.8636353999999;13;13.30296249
OT13;24-11-2018;18;510R;-;35.88888889;402.408575;9;13.10594768
OT13;24-11-2018;18;510R;T-18-156-OP-65;35.88888889;402.408575;9;13.10594768
OT13;24-11-2018;18;511I;-;68.94117647;359.9162437;17;9.018458985
OT13;24-11-2018;18;511I;T-10-71-PO-70;68.94117647;359.9162437;17;9.018458985
OT13;24-11-2018;18;513I;-;37.55555556;1432.747433;18;17.48657031
OT13;24-11-2018;18;513I;T-18-157-PO-50;37.55555556;1432.747433;18;17.48657031
OT13;24-11-2018;18;513R;-;39.0;785.1794999;11;16.55938505
OT13;24-11-2018;18;513R;T-20-68-SN-25;39.0;785.1794999;11;16.55938505
OT13;24-11-2018;18;514I;-;36.94736842;1029.750508;19;14.42930051
OT13;24-11-2018;18;514I;T-18-157-PO-50;36.94736842;1029.750508;19;14.42930051
OT13;24-11-2018;18;514R;-;37.4;722.6037271;15;13.60380946
OT13;24-11-2018;18;514R;T-20-73-OP-45;37.4;722.6037271;15;13.60380946
OT13;24-11-2018;18;516R;-;40.16666667;926.6729936;18;14.06316499
OT13;24-11-2018;18;516R;L-10-36-NS-5;40.16666667;926.6729936;18;14.06316499
OT13;24-11-2018;18;516R;-;46.8;171.7585667;5;11.4876256
OT13;24-11-2018;18;516R;T-18-156-OP-63;46.8;171.7585667;5;11.4876256
OT13;24-11-2018;18;517R;-;28.84615385;758.2358;13;14.96878457
OT13;24-11-2018;18;517R;L-17-11-OP-25;28.84615385;758.2358;13;14.96878457
OT13;24-11-2018;18;517R;-;33.75;431.95990830000005;8;14.40233134
OT13;24-11-2018;18;517R;E-20-290-OP-20;33.75;431.95990830000005;8;14.40233134
OT13;24-11-2018;18;712R;-;19.0;1160.679375;22;14.23642238
OT13;24-11-2018;18;712R;E-34-270-NS-70;19.0;1160.679375;22;14.23642238
OT13;24-11-2018;18;B08R;-;15.33333333;444.98533330000004;9;13.78185464
OT13;24-11-2018;18;B08R;T-3-12-OP-70;15.33333333;444.98533330000004;9;13.78185464
OT13;24-11-2018;18;B13I;-;52.83333333;229.78145;6;12.1293612
OT13;24-11-2018;18;B13I;T-3-12-OP-70;52.83333333;229.78145;6;12.1293612
OT13;24-11-2018;18;B18R;-;15.5;591.15;8;16.84844889
OT13;24-11-2018;18;B18R;T-3-12-OP-70;15.5;591.15;8;16.84844889
OT13;24-11-2018;18;B26R;-;29.5;265.3105;6;13.03339823
OT13;24-11-2018;18;B26R;T-20-68-SN-27;29.5;265.3105;6;13.03339823
OT13;24-11-2018;18;B28I;-;18.3;487.32296669999994;10;13.6824702
OT13;24-11-2018;18;B28I;T-20-68-SN-25;18.3;487.32296669999994;10;13.6824702
OT13;24-11-2018;18;C04I;-;15.25;334.6193667;12;10.35001513
OT13;24-11-2018;18;C04I;L-17-11-OP-25;15.25;334.6193667;12;10.35001513
OT13;24-11-2018;18;C06I;-;23.79166667;877.1545832999999;24;11.84918606
OT13;24-11-2018;18;C06I;L-17-11-OP-25;23.79166667;877.1545832999999;24;11.84918606
OT13;24-11-2018;18;D03I;-;28.64516129;1789.293375;31;14.89073042
OT13;24-11-2018;18;D03I;T-18-157-PO-50;28.64516129;1789.293375;31;14.89073042
OT13;24-11-2018;18;E04R;-;10.42857143;329.4123;7;13.4455
OT13;24-11-2018;18;E04R;L-21-9-PO-5;10.42857143;329.4123;7;13.4455
OT13;24-11-2018;18;F01I;-;23.30769231;641.2873417000001;13;13.76609394
OT13;24-11-2018;18;F01I;E-34-270-NS-70;23.30769231;641.2873417000001;13;13.76609394
OT13;24-11-2018;18;F03I;-;34.72222222;743.91075;18;12.60028116
OT13;24-11-2018;18;F03I;E-34-270-NS-70;34.72222222;743.91075;18;12.60028116
OT13;24-11-2018;18;F05R;-;24.25;135.691875;4;11.41571184
OT13;24-11-2018;18;F05R;T-26-393-OP-5;24.25;135.691875;4;11.41571184
OT13;24-11-2018;18;F06R;-;22.8;282.84;5;14.74149344
OT13;24-11-2018;18;F06R;T-27-228-SN-65;22.8;282.84;5;14.74149344
OT13;24-11-2018;18;F10R;-;39.84210526;864.4728832999999;19;13.22071546
OT13;24-11-2018;18;F10R;E-34-270-NS-70;39.84210526;864.4728832999999;19;13.22071546
OT13;24-11-2018;18;F11R;-;19.64285714;662.1696333;14;13.47959003
OT13;24-11-2018;18;F11R;E-34-270-NS-70;19.64285714;662.1696333;14;13.47959003
