periodo;serviciosentido;paradero;correlativo;zp;metro;subidascorregidas;bajadascorregidas;cargacorregida;toc;edit;subidasTOC;bajadasTOC;subidasTOCcorregidas;bajadasTOCcorregidas;cargaTOCcorregida
4;T323 00I;T-33-134-NS-25;3;0;1;0.490024789083025;0.0;4.150019261602877;8.0;False;0.0;0.0;0.490024789083025;0.0;7.455356386238613
4;T323 00I;T-33-134-NS-27;4;1;1;5.5453014291625;0.7556469084939954;8.939673782271381;11.0;False;0.0;0.863298326362367;5.5453014291625;1.6189452348563624;11.38171258054475
4;T323 00I;L-33-134-NS-30;5;0;0;0.05847939741105;0.1881118887732935;8.810041290909139;;False;0.0;0.026402350068190035;0.05847939741105;0.21451423884148352;11.225677739114316
4;T323 00I;L-33-134-NS-33;6;0;0;0.0;0.039247851988067496;8.770793438921071;;False;0.0;0.0;0.0;0.039247851988067496;11.186429887126248
4;T323 00I;L-33-134-NS-35;7;0;0;0.15218333490810002;0.03964293136152878;8.883333842467643;;False;0.0;0.0;0.15218333490810002;0.03964293136152878;11.29897029067282
4;T323 00I;L-33-38-OP-0;8;0;0;0.030272927256425008;0.11639910326962485;8.797207666454444;;False;0.0;0.026388003016815934;0.030272927256425008;0.14278710628644078;11.186456111642803
4;T323 00I;L-33-52-OP-5;9;0;1;14.3852490488136;0.9794485940898644;22.20300812117818;;False;0.0;0.15877957266519638;14.3852490488136;1.1382281667550607;24.43347699370134
4;T323 00I;L-33-52-PO-15;10;0;0;0.030257779517600007;0.2664608746607996;21.96680502603498;;False;0.0;0.026599433247592223;0.030257779517600007;0.2930603079083918;24.17067446531055
4;T323 00I;L-33-52-PO-25;11;0;0;0.14089599252499999;0.3986982372050305;21.709002781354947;;False;0.0;0.026384227476980632;0.14089599252499999;0.42508246468201116;23.88648799315354
4;T323 00I;L-33-52-PO-40;12;0;0;0.623094162275;0.8346443118134681;21.497452631816483;;False;0.0;0.07097335293176747;0.623094162275;0.9056176647452355;23.603964490683303
4;T323 00I;L-33-52-PO-50;13;0;0;0.22907182275;0.8788640794812065;20.847660375085272;;False;0.0;0.02630267581653835;0.22907182275;0.9051667552977448;22.92786955813556
4;T323 00I;L-33-52-PO-60;14;0;0;0.5095981433136749;1.8843645317888804;19.472893986610067;;False;0.0;0.035289970840465076;0.5095981433136749;1.9196545026293454;21.517813198819887
4;T323 00I;L-33-52-PO-70;15;0;0;0.1433244476928;0.8061986896440072;18.810019744658863;;False;0.0;0.06177009702926208;0.1433244476928;0.8679687866732693;20.79316885983942
4;T323 00I;L-33-52-PO-85;16;0;0;0.0548;0.824481724218221;18.040338020440647;;False;0.0;0.05307880432842219;0.0548;0.8775605285466431;19.970408331292777
4;T323 00I;L-33-52-PO-90;17;0;0;1.7221633598990502;4.503930915138636;15.258570465201053;;False;0.0;0.20331357523838794;1.7221633598990502;4.7072444903770245;16.9853272008148
4;T323 00I;L-33-52-PO-100;18;0;0;0.3760479919787501;4.515090387699057;11.11952806948075;;False;0.0;0.17640077218446654;0.3760479919787501;4.691491159883523;12.66988403291003
4;T323 00I;L-33-52-PO-115;19;0;0;0.0;0.5673018678643125;10.552226201616438;;False;0.0;0.03548931934376843;0.0;0.6027911872080809;12.06709284570195
